id,type,name,address,postcode,lat,lng,district_code,region,nation,meta,active
school-42230,school,Herons Creek Public School,"Herons Creek, NSW, 2443",2443,-31.580394,152.729988,lga18e02c07dc3d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Port Macquarie-Hastings""}",True
school-42231,school,Huntingdon Public School,"Wauchope, NSW, 2446",2446,-31.478214,152.660607,lga18e02c07dc3d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Port Macquarie-Hastings""}",True
school-42232,school,Iluka Public School,"Iluka, NSW, 2466",2466,-29.404676,153.348938,lgaee0b3901a073,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Clarence Valley""}",True
school-42233,school,Fernleigh Public School,"Fernleigh, NSW, 2479",2479,-28.76765,153.498399,lgacd5e92fad2d8,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Ballina""}",True
school-42234,school,Jiggi Public School,"Jiggi, NSW, 2480",2480,-28.677986,153.181368,lga35f80aa51641,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Lismore""}",True
school-42236,school,Karangi Public School,"Karangi, NSW, 2450",2450,-30.25310348,153.04699575,lga14af0b5e48b8,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Coffs Harbour""}",True
school-42237,school,Kempsey East Public School,"Kempsey, NSW, 2440",2440,-31.083703,152.846861,lga4774a2311524,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Kempsey""}",True
school-42238,school,Kempsey West Public School,"West Kempsey, NSW, 2440",2440,-31.078254,152.827958,lga4774a2311524,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Kempsey""}",True
school-42239,school,Kendall Public School,"Kendall, NSW, 2439",2439,-31.627392,152.702756,lga18e02c07dc3d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Port Macquarie-Hastings""}",True
school-42240,school,Kinchela Public School,"Kinchela, NSW, 2440",2440,-30.991064,152.995063,lga4774a2311524,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Kempsey""}",True
school-42241,school,Kororo Public School,"Korora, NSW, 2450",2450,-30.254553,153.131921,lga14af0b5e48b8,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Coffs Harbour""}",True
school-42242,school,Krambach Public School,"Krambach, NSW, 2429",2429,-32.046146,152.272293,lga2e987509b39d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Mid-Coast""}",True
school-42244,school,Kyogle Public School,"Kyogle, NSW, 2474",2474,-28.625165,153.003916,lga142c33281bd2,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Kyogle""}",True
school-42245,school,Lansdowne Public School,"Lansdowne, NSW, 2430",2430,-31.783944,152.532056,lga2e987509b39d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Mid-Coast""}",True
school-42246,school,Upper Lansdowne Public School,"Upper Lansdowne, NSW, 2430",2430,-31.705206,152.467389,lga2e987509b39d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Mid-Coast""}",True
school-42247,school,Larnook Public School,"Larnook, NSW, 2480",2480,-28.648612,153.114765,lga35f80aa51641,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Lismore""}",True
school-42248,school,Laurieton Public School,"Laurieton, NSW, 2443",2443,-31.651768,152.797491,lga18e02c07dc3d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Port Macquarie-Hastings""}",True
school-42249,school,Lawrence Public School,"Lawrence, NSW, 2460",2460,-29.491625,153.100368,lgaee0b3901a073,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Clarence Valley""}",True
school-42250,school,Lismore South Public School,"South Lismore, NSW, 2480",2480,-28.809502,153.262056,lga35f80aa51641,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Lismore""}",True
school-42251,school,Long Flat Public School,"Long Flat, NSW, 2446",2446,-31.437823,152.48612,lga18e02c07dc3d,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Port Macquarie-Hastings""}",True
school-42252,school,Lowanna Public School,"Lowanna, NSW, 2450",2450,-30.20722,152.899923,lga14af0b5e48b8,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Coffs Harbour""}",True
school-42253,school,Macksville Public School,"Macksville, NSW, 2447",2447,-30.707763,152.917145,lgab9f1c7ce8f4c,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Nambucca Valley""}",True
school-42254,school,Manifold Public School,"Bentley, NSW, 2480",2480,-28.74907558,153.0773981,lgaf047d6867b53,nsw,australia,"{""sector"": ""Government"", ""school_type"": ""Primary"", ""campus_type"": ""School Single Entity"", ""special_school"": ""0"", ""remoteness"": ""Inner Regional"", ""lga_name"": ""Richmond Valley""}",True
