id,type,name,address,postcode,lat,lng,district_code,region,nation,meta,active
nursery-01KWZ2R77TD8PSJ9703XE0QV7E,nursery,Tamar Valley Child Care Centre,"378a St Leonards Rd, St Leonards",7250,-41.4634344,147.2023435,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029028"", ""provider_id"": ""PR-00005896"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01KWWFCARHQP27YFSJ7S1FTYM3,nursery,Green Leaves Early Learning Glebe Hill,"21 Commerce Drive, Howrah",7180,-42.8877964,147.4241922,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018379"", ""provider_id"": ""PR-00011135"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""PROV""}",true
nursery-01KV6D777WGRKG35KKM6AM16J0,nursery,Discovery Early Learning Centres- Legana,"630 West Tamar Hwy, Legana",7277,-41.3655512,147.0444679,lgafe5600ae3561,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017771MQA5ADAAMAA5ADcAOAA4ADEAUwA="", ""provider_id"": ""PR-00005928"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""PROV""}",true
nursery-01KSJXSC465PKAWJHGQ5QFYHGY,nursery,New Horizons Preschool Battery Point,"5 Battery Sq, Battery Point",7004,-42.8885666,147.3365242,lgacbffb11990f2,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40008863MQA5ADAAMAA5ADcANgA1ADAASgA="", ""provider_id"": ""PR-00011853"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""EXCD""}",true
nursery-01KSGAZ6BQNSFEYX1F88FWN9QS,nursery,Coastal Connections Yolla,"1 School Lane, Yolla",7325,-41.1246423,145.7193968,lga2319b5472a93,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018665MQA5ADAAMAA5ADcANAA3ADIAVAA="", ""provider_id"": ""PR-00005909"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01KR1ZPBFHH5N75W6XJNPQWC0K,nursery,Cambridge Road Play and Learn Centre,"157 Cambridge Rd, Warrane",7018,-42.8639135,147.3773232,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00009880MQA5ADAAMAA5ADQAOQA5ADgAUwA="", ""provider_id"": ""PR-40025206"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01KQT8HKQ2TPRWMWBED5T4TZSV,nursery,Snug Outside School Hours Care,"Snug Primary School, 2208 Channel Hwy, Snug",7054,-43.0656471,147.2542572,lgadc18daa4e36a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018631MQA5ADAAMAA5ADQANwA5ADgAQgA="", ""provider_id"": ""PR-00005896"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01KN7RJ4XGC2X3HSEEJNR18S5F,nursery,Glenorchy Uniting Outside School Hours Care,"Glenorchy Primary School, Kensington Street, Glenorchy",7010,-42.8307987,147.2679817,lgaed3a2c35aa46,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00014070MQA5ADAAMAA5ADQAMgAyADMAQwA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01KM3QE7GMEPJXY5AJGGGV856D,nursery,Springfield Gardens PS TheirCare,"Springfield Gardens Primary School, 62 Ashbourne Gr, West Moonah",7009,-42.847174,147.2747493,lgaed3a2c35aa46,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018614MQA5ADAAMAA5ADMAOAA4ADQAWAA="", ""provider_id"": ""PR-40011145"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01KHY6B9B51WP1RS99E73Y5J0N,nursery,West Ulverstone Uniting Outside School Hours Care,"West Ulverstone Primary School, 34 Maud St, West Ulverstone",7315,-41.1483001,146.1584472,lgab848eee26cd6,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018471MQA5ADAAMAA5ADMAMQAzADIAQwA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01KHS16M7BAKDGNZPJJFR0TKA6,nursery,Lady Gowrie - Gilbert Street Latrobe Education and Care Service,"187 Gilbert St, Latrobe",7307,-41.2361305,146.4168312,lgac20858fe9fc3,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018502MQA5ADAAMAA5ADMAMAAxADYAWAA="", ""provider_id"": ""PR-00005936"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""PROV""}",true
nursery-01KB5WX0NHFPM6D0X25VP1NW1D,nursery,CatholicCare Children's Services - St Patrick's Outside School Hours Care,"St Patricks School, 55 Bradshaw St, Latrobe",7307,-41.2355163,146.4184202,lgac20858fe9fc3,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017241MQA5ADAAMAA5ADEAMwAyADAASgA="", ""provider_id"": ""PR-00005904"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01K8KHAXKE7DKNX4ZYCJX6XK8P,nursery,Arthur Street Early Learning,"18 Arthur St, Sorell",7172,-42.7847442,147.5587845,lga20efe678919a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017869MQA5ADAAMAA5ADAANAA1ADIAUwA="", ""provider_id"": ""PR-00010227"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""PROV""}",true
nursery-01K7553237VMMXF1WJ9V8D5J3G,nursery,Before School Care Our Lady of Mercy,"Our Lady Of Mercy School, 22 West Goderich St, Deloraine",7304,-41.5248527,146.649765,lgacc8be94156f0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00018167"", ""provider_id"": ""PR-00005973"", ""service_type"": [""Centre-Based Care"", ""OOSHBefore""], ""rating"": ""PROV""}",true
nursery-01K5A0DJ904N6Z1M8QSHS7HBZV,nursery,Lady Gowrie Tasmania- St Therese's Outside School Hours Care,"St Therese's School, 24 Hopkins St, Moonah",7009,-42.8471485,147.2914291,lgaed3a2c35aa46,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00010072MQA5ADAAMAA4ADkANAA4ADEATAA="", ""provider_id"": ""PR-00005936"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01K1EDPHM7NQMMD188FD33D9AX,nursery,Lady Gowrie Tasmania - West Launceston Outside School Hours Care,"West Launceston Primary School, 24-38 Basin Rd, West Launceston",7250,-41.4491528,147.1276278,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017270MQA5ADAAMAA4ADgAMAAyADEAQgA="", ""provider_id"": ""PR-00005936"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01K0Q7RDWQP0CVT3TFNK8PD458,nursery,Stepping Stones-Lenah Valley OSHC,"New Town Senior Citizens Club, 22 Creek Rd, Lenah Valley",7008,-42.8609591,147.288891,lgacbffb11990f2,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00016690"", ""provider_id"": ""PR-00005963"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01JW71JD4FNGK9F4T5J7TT0V2M,nursery,Discovery Early Learning Centres- Romaine OSHC,"Cnr Roslyn Ave And Mount Street, Burnie",7320,-41.0766572,145.8996243,lgaa33bbd294e17,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017014MQA5ADAAMAA4ADYAMgAxADkASwA="", ""provider_id"": ""PR-00005928"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""WORK""}",true
nursery-01JS2M4VT4XP222V5AK6KB2S1Y,nursery,Campania Uniting Outside School Hours Care,"Campania District High School, 2-4 Union St, Campania",7026,-42.6663994,147.4239377,lgaaa6eb4f52653,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017504MQA5ADAAMAA4ADUAMgAxADUAUwA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""PROV""}",true
nursery-01JQCFKCPTMGJHW49GGKW3KW77,nursery,Stepping Stones-Latrobe OSHC,"Latrobe Primary School, 23 Lewis St, Latrobe",7307,-41.239619,146.416014,lgac20858fe9fc3,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017476MQA5ADAAMAA4ADQAOAAyADcAQQA="", ""provider_id"": ""PR-00005963"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""PROV""}",true
nursery-01JPB07FRD101M0QX7GVQBDX47,nursery,Woodbridge Uniting Outside School Hours Care,"3509 Channel Highway, Woodbridge",7162,-43.1647431,147.239598,lgadc18daa4e36a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017394MQA5ADAAMAA4ADQANAA1ADcAVgA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""PROV""}",true
nursery-01JNRZR5P0NYQR2AM8E4G6JJG7,nursery,Discovery Early Learning Centres- Legana OSHC,"4 Old Dairy Way, Legana",7277,-41.3697318,147.0518087,lgafe5600ae3561,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017343MQA5ADAAMAA4ADQAMgA2ADUASAA="", ""provider_id"": ""PR-00005928"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""PROV""}",true
nursery-01JMWNE82FQM12ZDVY110YT2MP,nursery,East Devonport Uniting Early Learning,"East Devonport Primary School, 19-21 Thomas St, East Devonport",7310,-41.1779338,146.3721683,lga3ec5fd5ac40a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017408"", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""PSKSchool""], ""rating"": ""PROV""}",true
nursery-01JMMZGA35SFFN14E0BWDR73A2,nursery,Hilliard Christian School - Early Learning,"32 Cheviot Road, West Moonah",7009,-42.85396679999999,147.2868902,lgaed3a2c35aa46,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40028304MQA5ADAAMAA4ADMAOQA3ADQASwA="", ""provider_id"": ""PR-40035387"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01JMJC71Y9ZMWVGCG23TGF7FX0,nursery,Mount Stuart Outside School Hours Care,"Mount Stuart Primary School, 106 Gillon Cr, Mount Stuart",7000,-42.875102,147.299078,lgacbffb11990f2,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017439MQA5ADAAMAA4ADMANwA0ADEATAA="", ""provider_id"": ""PR-00005896"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01JM7QERF87G71321EKJBPQSV9,nursery,South Launceston Early Learning,"50 Glen Dhu St, South Launceston",7249,-41.4552869,147.1404287,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40019055MQA5ADAAMAA1ADEAOAA3ADIAQwA="", ""provider_id"": ""PR-40019068"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01JKZZJ3SZG2YYQMYF5Y2AWXK6,nursery,Riverside Primary OSHC Service,"Riverside Primary School, 7-11 Cleghorn Av, Riverside",7250,-41.4113716,147.1003929,lgafe5600ae3561,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017422MQA5ADAAMAA4ADMANgAyADcAWAA="", ""provider_id"": ""PR-00005946"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""WORK""}",true
nursery-01JKXDJTQQSWZ1HAX78W34AT5C,nursery,Aura Early Learning Howrah,"10, Ploughman Road, Howrah",7018,-42.8896148,147.4283608,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40019163MQA5ADAAMAA4ADMANgAyADEAQQA="", ""provider_id"": ""PR-00009657"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""WORK""}",true
nursery-01JKXCY79GFCGVM90ENS0SDTA0,nursery,Lilydale OSHC Service,"Lilydale District School, 1947 Main Rd, Lilydale",7268,-41.25227,147.2150815,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00017423MQA5ADAAMAA4ADMANQA4ADgASAA="", ""provider_id"": ""PR-00005946"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter""], ""rating"": ""PROV""}",true
nursery-01JKXCF77FCKF3B7XWJESGVRWX,nursery,Aura Early Learning Lenah Valley,"1 Wilks Road, Lenah Valley",7008,-42.8605607,147.2901594,lgacbffb11990f2,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00010001MQA5ADAAMAA4ADMANQA2ADkAVgA="", ""provider_id"": ""PR-00009657"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01JKGGT2Y60VKFJ0X1QAE0RM51,nursery,Aura Early Learning Brighton,"31 Jubilee Ave, Brighton",7030,-42.6999652,147.2593054,lga834b76840988,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00009876MQA5ADAAMAA4ADMANAA2ADQASwA="", ""provider_id"": ""PR-00009657"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01JHT1CJM7XHBNHGAW1VJ91HHZ,nursery,Little Kindy Penguin,"33 Dial Road, Penguin",7316,-41.1292969,146.0756268,lgab848eee26cd6,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00009911MQA5ADAAMAA4ADIANgAyADkAQQA="", ""provider_id"": ""PR-40006486"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""WORK""}",true
nursery-01JCWY7XZCGE4HM7DHT1YDY7TQ,nursery,Newstead Child Care Centre,"59b Amy Road, Newstead",7250,-41.4519041,147.1614253,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00010028MQA5ADAAMAA4ADEAMAA3ADAAUwA="", ""provider_id"": ""PR-40002776"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01JC2YXJJ6WJGW6NARAJ9BQ7HE,nursery,Pilgrim Child Care Centre,"34 Paterson St, Launceston",7250,-41.4365789,147.13705468,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00016387MQA5ADAAMAAxADMANwA2ADQAUwA="", ""provider_id"": null, ""service_type"": [""ZCDC""], ""rating"": ""NONE""}",true
nursery-01JC2WYWH07HM7PHM95CYQBGCF,nursery,Aboriginal Children's Centre,"838 East Derwent Hwy, Risdon",7017,-42.8123269,147.32747197,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""MQA5ADAAMAAxADkAMAAyADgAVAA="", ""provider_id"": null, ""service_type"": [""ZCDC""], ""rating"": ""NONE""}",true
nursery-01JC2WYWFWACVAYW7XDV48V9ZH,nursery,Bridgewater Police & Citizens Youth Club Outside School Hours Care,"24-26 Green Point Rd, Bridgewater",7030,-42.73820863,147.24461435,lga834b76840988,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""MQA5ADAAMAAxADkAMAAyADcAWAA="", ""provider_id"": null, ""service_type"": [""ZOSH""], ""rating"": ""NONE""}",true
nursery-01JC2WYWEQ189N2092BR8ZQZRF,nursery,Tasmanian Aboriginal Child Care Association,"Mowbray House, 238 Invermay Rd, Mowbray",7248,-41.40746127,147.13392916,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""MQA5ADAAMAAxADkAMAAyADYAQgA="", ""provider_id"": null, ""service_type"": [""ZCDC""], ""rating"": ""NONE""}",true
nursery-01JC2WYW3FZ1V4GQW2CKV59RED,nursery,Midlands Rural & Remote Child Care Service,"13 Smith St Council Chambers, Longford",7301,-41.59300254,147.11862665,lgabc6e4e7e1d00,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""MQA5ADAAMAAxADgAOQAxADcAQwA="", ""provider_id"": null, ""service_type"": [""ZCDC""], ""rating"": ""NONE""}",true
nursery-01JC2WYSX7DV7495ZVARARD19M,nursery,Queenstown Outside School Hours Care,"8 Selby St, Queenstown",7467,-42.07909344,145.55293838,lgaa522f0db671c,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""MQA5ADAAMAAxADYAMQA5ADcAQQA="", ""provider_id"": null, ""service_type"": [""ZOSH""], ""rating"": ""NONE""}",true
nursery-01JC2WYSPEPXPFP3K8D6YGKB38,nursery,CatholicCare Children's Services - St Anthony's Early Learning and Outside Scho,"St Anthony's Catholic School, 382a Tamar Rd, Riverside",7250,-41.40618142,147.09498329,lgafe5600ae3561,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""MQA5ADAAMAAxADUANAA3ADAASAA="", ""provider_id"": null, ""service_type"": [""ZCDC""], ""rating"": ""NONE""}",true
nursery-01JBY7PXZJRM049A5BQ6FMQP33,nursery,Ludo Early Learning - St Cuthbert's,"Ludo Early Learning -st Cuthbert's, 26 Corinna Rd, Lindisfarne",7008,-42.8433068,147.3555208,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40021501MQA5ADAAMAA1ADQAOAA5ADEASAA="", ""provider_id"": ""PR-00005904"", ""service_type"": [""Centre-Based Care"", ""OTHER"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01JBY7PGAYE39GKHWHFX21TPYH,nursery,Discovery Early Learning Centres- Sorell,"23 Dubs And Co Drive, Sorell",7172,-42.7793933,147.5628567,lga20efe678919a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40021386MQA5ADAAMAA1ADYANgA0ADUAWAA="", ""provider_id"": ""PR-00005928"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01JB9KVAEHZR6HKK930ZM0X8MS,nursery,Nixon Street Outside School Hours Care,"Nixon Street Primary School, Nixon Street, Devonport",7310,-41.1731766,146.3371322,lga3ec5fd5ac40a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00011372MQA5ADAAMAAxADYAMAA1ADkAVgA="", ""provider_id"": ""PR-00005914"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""MEET""}",true
nursery-01JB9KVA0JEDX949JHNK1X52DZ,nursery,Discovery Early Learning Centres - Ulverstone,"24 Buttons Avenue, Ulverstone",7315,-41.1559177,146.1883304,lgab848eee26cd6,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00011371MQA5ADAAMAAwADgAMAAwADUASgA="", ""provider_id"": ""PR-00005928"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""EXCD""}",true
nursery-01J6BBNCQP5P3GBKNF0E68GRWM,nursery,Moonah Uniting Outside School Hours Care,"40 Derwent Park Rd, Derwent Park",7018,-42.8383663,147.296357,lgaed3a2c35aa46,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40023001MQA5ADAAMAA3ADgAOQAwADAASgA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""WORK""}",true
nursery-01J4J0QGW11HY69NSFV358NZAP,nursery,Dunalley Uniting Outside School Hours Care,"Dunalley Primary School, 20-32 Bay Street, Dunalley",7177,-42.8858195,147.8120517,lga20efe678919a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40020487MQA5ADAAMAA3ADgAMQAwADYAQgA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""WORK""}",true
nursery-01J2V6F7E4AN0G4GG4QVBVTQ8E,nursery,Tiny Tackers Children's Centre,"19 Clydesdale Ave, Glenorchy",7010,-42.8398862,147.2738227,lgaed3a2c35aa46,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00010087MQA5ADAAMAA3ADcAMgA1ADgAUwA="", ""provider_id"": ""PR-40025206"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""MEET""}",true
nursery-01J196YRGAQAVAYYB417XKTQ12,nursery,Eastside Uniting Outside School Hours Care,"Eastside Lutheran College, 15 Acorn Dr, Warrane",7018,-42.8519013,147.3845622,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029654MQA5ADAAMAA3ADQANwA4ADQAQQA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""MEET""}",true
nursery-01J196YFJW7F6FH97HPC39Q56B,nursery,Coastal Connections Riana,"1225 Pine Road, Riana",7316,-41.2023077,145.9987334,lgab848eee26cd6,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029219MQA5ADAAMAA3ADQAOAA1ADMATAA="", ""provider_id"": ""PR-00005909"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter""], ""rating"": ""MEET""}",true
nursery-01J196YBETV76KZS990E783YHN,nursery,Huon Valley Outside School Hours Care,"74-82 Wilmot Rd, Huonville",7109,-43.0237442,147.0469352,lgab1d61c9cb781,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029004MQA5ADAAMAA3ADUAMQA3ADEAVgA="", ""provider_id"": ""PR-00005927"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""WORK""}",true
nursery-01J196WQCXTHKB4NMSJZZW96QW,nursery,Orenda Circle,"24 Mckinly St, Midway Point",7171,-42.8023521,147.5275254,lga20efe678919a,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40026910MQA5ADAAMAA3ADUANQAxADQATAA="", ""provider_id"": ""PR-40029260"", ""service_type"": [""Centre-Based Care"", ""LONGDC""], ""rating"": ""EXCD""}",true
nursery-01J196NF33K5SZ3FNHGGKNRFYH,nursery,Clarence City Council - Alma Street OSHC,"19 Alma Street, Bellerive",7018,-42.87249389999999,147.3730742,lgaae8336fce317,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40019333MQA5ADAAMAA0ADYANgA0ADgASAA="", ""provider_id"": ""PR-00005908"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HST2J54PZ4RXMMYQYXD8CQPM,nursery,Tamar Valley Child Care Centre,"378a St Leonards Rd, St Leonards",7250,-41.4634474,147.2023384,lgaf11c4f3e9ae0,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029028MQA5ADAAMAA3ADMAOQA1ADcATAA="", ""provider_id"": ""PR-00005896"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HS090VBDDJ6E2VC28QR20EK3,nursery,Molesworth Uniting Outside School Hours Care,"540 Molesworth Rd, Molesworth",7140,-42.8036778,147.1566563,lga5c99cd452105,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40029334MQA5ADAAMAA3ADMANQA0ADgAUwA="", ""provider_id"": ""PR-40011040"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore""], ""rating"": ""MEET""}",true
nursery-01HRE7HYX4BPZK0T7DXN1K28ZD,nursery,St Helens Early Learning Service,"10 Groom Street, St Helens",7216,-41.324689,148.248065,lga5f9b3011df30,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00010044MQA5ADAAMAA3ADMANwAwADIAVAA="", ""provider_id"": ""PR-00005946"", ""service_type"": [""Centre-Based Care"", ""LONGDC"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HRE7HYPS44STHKWA9BDRA7Q3,nursery,St Helens OSHC Service,"Poss'm'agic Child Care Centre, 19 Circassion Street, St Helens",7216,-41.3233674,148.2447701,lga5f9b3011df30,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-00010043MQA5ADAAMAA3ADMANQA0ADkASwA="", ""provider_id"": ""PR-00005946"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HPH4ERWSP12WESSEX3TMTQPD,nursery,Campbell Town OSHC Service,"118 Bridge Street, Campbell Town",7210,-41.92584739999999,147.4905865,lgabc6e4e7e1d00,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40027361MQA5ADAAMAA3ADEANgA1ADIATAA="", ""provider_id"": ""PR-00005946"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHBefore"", ""OOSHVacation""], ""rating"": ""MEET""}",true
nursery-01HPH4EH0R5971WFZACAXCG960,nursery,Riverside OSHC Service,"1 Windsor Dr, Riverside",7250,-42.0409059,146.8087322,lga2e540f3e64d2,tas,australia,"{""source"": ""ACECQA/StartingBlocks"", ""service_id"": ""SE-40026934MQA5ADAAMAA3ADEANwA3ADkAVgA="", ""provider_id"": ""PR-00005946"", ""service_type"": [""Centre-Based Care"", ""OOSHAfter"", ""OOSHVacation""], ""rating"": ""WORK""}",true
